Sample_ID,Plot,DateWeighed,DateFiltered,DateDelivered ,FalcoStandingTubeWeight wOutLid.g,WetSample Weigh.g,Study,Year,Location,SiteYear,Block,TrtNo,Trt,Residue,Herbicide,CovCropStg,CovCrop,CovStgResII,CovStgRes,Assay,AppTiming,TestHerb.ppm,StdHerb.ppm,Ratio,Background.ppm,pyroxasulfone.mgL,DepWashSum.ppm,RyeBio,VetchBio,CloverBio,
3V204D,204,45176,45183,45183,10.45,15.85,Petris,2023,VA,VA23,B2,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.1585,0.4,0.39625,0.0075,0.1585,0.1589,79.5,20,0,
3V308D,308,45183,45187,45187,10.48,15.75,Petris,2023,VA,VA23,B3,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0467,0.4,0.11675,0.0075,0.0467,0.1088,117.5,11.5,0,
3V406D,406,45176,45183,45183,10.55,15.52,Petris,2023,VA,VA23,B4,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.0684,0.4,0.171,0.0075,0.0684,0.1413,107.5,1.04,0,
3V111W,111,45183,45184,45184,10.57,15.01,Petris,2023,VA,VA23,B1,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0887,0.4,0.22175,0.0075,0.0887,0.0895,136.5,6.5,0,
3V204W,204,45176,45183,45183,10.58,16.64,Petris,2023,VA,VA23,B2,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0666,0.4,0.1665,0.0075,0.0666,0.1242,79.5,20,0,
3V308W,308,45183,45184,45184,10.74,14.91,Petris,2023,VA,VA23,B3,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0621,0.4,0.15525,0.0075,0.0621,0.1088,117.5,11.5,0,
3V406W,406,45176,45183,45183,10.61,15.01,Petris,2023,VA,VA23,B4,12,Yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0729,0.4,0.18225,0.0075,0.0729,0.1413,107.5,1.04,0,
3VCST1,STD,45176,45183,45183,10.44,14.74,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,anthesis,control,control,control,Control,0 DAT,0.3133,na,#VALUE!,0.0075,0.3133,na,na,na,na,
3VCST2,STD,45183,45187,45187,10.56,14.04,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,anthesis,control,control,control,Control,0 DAT,0.3315,na,#VALUE!,0.0075,0.3315,na,na,na,na,
3VCST3,STD,45176,45183,45183,10.66,15.37,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,anthesis,control,control,control,Control,0 DAT,0.2762,na,#VALUE!,0.0075,0.2762,na,na,na,na,
3VCST4,STD,45176,45183,45183,10.45,15.06,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,anthesis,control,control,control,Control,0 DAT,0.2495,na,#VALUE!,0.0075,0.2495,na,na,na,na,
3VUTC1,UTC,45183,45187,45187,10.51,13.61,Petris,2023,VA,VA23,na,UTC,No,control,pyroxasulfone,control,control,control,control,Control,control,0.0012,na,#VALUE!,0.0075,0.0012,na,na,na,na,
3VUTC2,UTC,45183,45187,45187,10.63,17.38,Petris,2023,VA,VA23,na,UTC,No,control,pyroxasulfone,control,control,control,control,Control,control,0.0002,na,#VALUE!,0.0075,0.0002,na,na,na,na,
3VUTC3,UTC,45183,45187,45187,10.51,14.04,Petris,2023,VA,VA23,na,UTC,No,control,pyroxasulfone,control,control,control,control,Control,control,0.0001,na,#VALUE!,0.0075,0.0001,na,na,na,na,
3VUTC4,UTC,45183,45187,45187,10.46,13.48,Petris,2023,VA,VA23,na,UTC,No,control,pyroxasulfone,control,control,control,control,Control,control,0.0223,na,#VALUE!,0.0075,0.0223,na,na,na,na,
3VDST1,STD,45183,45187,45187,10.61,14.89,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,EPOST,control,control,control,Control,21 DAT,0.0003,na,#VALUE!,0.0075,0.0003,na,na,na,na,
3VDST2,STD,45183,45187,45187,10.51,14.54,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,EPOST,control,control,control,Control,21 DAT,0.0008,na,#VALUE!,0.0075,0.0008,na,na,na,na,
3VDST3,STD,45176,45183,45183,10.61,15.3,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,EPOST,control,control,control,Control,21 DAT,0.4959,na,#VALUE!,0.0075,0.4959,na,na,na,na,
3VDST4,STD,45183,45187,45187,10.6,15.89,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,EPOST,control,control,control,Control,21 DAT,0.0011,na,#VALUE!,0.0075,0.0011,na,na,na,na,
3V103D,103,45176,45183,45183,10.45,15.25,Petris,2023,VA,VA23,B1,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.1733,0.4,0.43325,0.0075,0.1733,0.2377,100.5,0,0,
3V206D,206,45176,45183,45183,10.7,16.28,Petris,2023,VA,VA23,B2,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.1713,0.4,0.42825,0.0075,0.1713,0.1724,90,0,0,
3V307D,307,45183,45184,45184,10.71,16.06,Petris,2023,VA,VA23,B3,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.2183,0.4,0.54575,0.0075,0.2183,0.2273,100,0,0,
3V403D,403,45176,45183,45183,10.45,17.53,Petris,2023,VA,VA23,B4,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.2457,0.4,0.61425,0.0075,0.2457,0.2937,76.5,0,0,
3V103W,103,45183,45184,45184,10.56,15.92,Petris,2023,VA,VA23,B1,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0644,0.4,0.161,0.0075,0.0644,0.2377,100.5,0,0,
3V206W,206,45183,45184,45184,10.62,15.41,Petris,2023,VA,VA23,B2,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0011,0.4,0.00275,0.0075,0.0011,0.1724,90,0,0,
3V307W,307,45183,45184,45184,10.61,14.65,Petris,2023,VA,VA23,B3,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.009,0.4,0.0225,0.0075,0.009,0.2273,100,0,0,
3V403W,403,45183,45184,45184,10.47,14.41,Petris,2023,VA,VA23,B4,1,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0006,0.4,0.0015,0.0075,0.0006,0.238,76.5,0,0,
3V109D,109,45176,45183,45183,10.48,14.65,Petris,2023,VA,VA23,B1,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2897,0.4,0.72425,0.0075,0.2897,0.2898,76,0,0,
3V201D,201,45183,45184,45184,10.46,15.65,Petris,2023,VA,VA23,B2,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2272,0.4,0.568,0.0075,0.2272,0.271,49.5,0,0,
3V303D,303,45183,45184,45184,10.6,14.84,Petris,2023,VA,VA23,B3,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.1517,0.4,0.37925,0.0075,0.1517,0.21,66,0,0,
3V409D,409,45183,45187,45187,10.56,14.14,Petris,2023,VA,VA23,B4,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2374,0.4,0.5935,0.0075,0.2374,0.238,76.5,0,0,
3V109W,109,45183,45184,45184,10.58,15.17,Petris,2023,VA,VA23,B1,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0001,0.4,0.00025,0.0075,0.0001,0.2898,76,0,0,
3V201W,201,45176,45183,45183,10.51,15.37,Petris,2023,VA,VA23,B2,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0438,0.4,0.1095,0.0075,0.0438,0.271,49.5,0,0,
3V303W,303,45183,45184,45184,10.75,15.1,Petris,2023,VA,VA23,B3,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0583,0.4,0.14575,0.0075,0.0583,0.21,66,0,0,
3V409W,409,45183,45184,45184,10.71,14.87,Petris,2023,VA,VA23,B4,7,Yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.048,0.4,0.12,0.0075,0.048,0.2937,76.5,0,0,
3VAST1,STD,45183,45187,45187,10.45,14.8,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,flagleaf,control,control,control,Control,0 DAT,0.3257,na,#VALUE!,0.0075,0.3257,na,na,na,na,
3VAST2,STD,45176,45183,45183,10.56,15.46,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,flagleaf,control,control,control,Control,0 DAT,0.39,na,#VALUE!,0.0075,0.39,na,na,na,na,
3VAST3,STD,45183,45187,45187,10.62,15.6,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,flagleaf,control,control,control,Control,0 DAT,0.0001,na,#VALUE!,0.0075,0.0001,na,na,na,na,
3VAST4,STD,45176,45183,45183,10.56,14.96,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,flagleaf,control,control,control,Control,0 DAT,0.3829,na,#VALUE!,0.0075,0.3829,na,na,na,na,
3V107D,107,45176,45183,45183,10.44,14.88,Petris,2023,VA,VA23,B1,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.2569,0.4,0.64225,0.0075,0.2569,0.2806,115,0,0,
3V202D,202,45183,45184,45184,10.6,15.55,Petris,2023,VA,VA23,B2,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.1801,0.4,0.45025,0.0075,0.1801,0.2373,105,0,0,
3V312D,312,45183,45187,45187,10.45,14.33,Petris,2023,VA,VA23,B3,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.3467,0.4,0.86675,0.0075,0.3467,0.4012,93.5,0,0,
3V402D,402,45176,45183,45183,10.49,14.57,Petris,2023,VA,VA23,B4,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.1005,0.4,0.25125,0.0075,0.1005,0.1353,153,0,0,
3V107W,107,45176,45183,45183,10.59,16.01,Petris,2023,VA,VA23,B1,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0237,0.4,0.05925,0.0075,0.0237,0.2806,115,0,0,
3V202W,202,45176,45183,45183,10.45,14.77,Petris,2023,VA,VA23,B2,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0572,0.4,0.143,0.0075,0.0572,0.2373,105,0,0,
3V312W,312,45183,45184,45184,10.51,15.79,Petris,2023,VA,VA23,B3,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0545,0.4,0.13625,0.0075,0.0545,0.4012,93.5,0,0,
3V402W,402,45176,45183,45183,10.52,15.87,Petris,2023,VA,VA23,B4,2,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0348,0.4,0.087,0.0075,0.0348,0.1353,153,0,0,
3V108D,108,45176,45183,45183,10.6,14.11,Petris,2023,VA,VA23,B1,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0217,0.4,0.05425,0.0075,0.0217,0.0344,102.5,0,0,
3V210D,210,45176,45183,45183,10.55,16.41,Petris,2023,VA,VA23,B2,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0138,0.4,0.0345,0.0075,0.0138,0.0189,126,0,0,
3V301D,301,45183,45184,45184,10.7,15.27,Petris,2023,VA,VA23,B3,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0681,0.4,0.17025,0.0075,0.0681,0.1134,166,0,0,
3V405D,405,45176,45183,45183,10.59,14.62,Petris,2023,VA,VA23,B4,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.0044,0.4,0.011,0.0075,0.0044,0.3676,112.5,0,0,
3V108W,108,45183,45184,45184,10.58,15.45,Petris,2023,VA,VA23,B1,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0127,0.4,0.03175,0.0075,0.0127,0.0344,102.5,0,0,
3V210W,210,45183,45184,45184,10.47,14.36,Petris,2023,VA,VA23,B2,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0051,0.4,0.01275,0.0075,0.0051,0.0189,126,0,0,
3V301W,301,45176,45183,45183,10.57,13.84,Petris,2023,VA,VA23,B3,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0453,0.4,0.11325,0.0075,0.0453,0.1134,166,0,0,
3V405W,405,45183,45184,45184,10.58,14.71,Petris,2023,VA,VA23,B4,8,Yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.3632,0.4,0.908,0.0075,0.3632,0.3676,112.5,0,0,
3VBST1,STD,45176,45183,45183,10.45,15.74,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,mid-heading,control,control,control,Control,0 DAT,0.6825,na,#VALUE!,0.0075,0.6825,na,na,na,na,
3VBST2,STD,45176,45183,45183,10.74,15.13,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,mid-heading,control,control,control,Control,0 DAT,0.3576,na,#VALUE!,0.0075,0.3576,na,na,na,na,
3VBST3,STD,45183,45187,45187,10.61,15.48,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,mid-heading,control,control,control,Control,0 DAT,0.4955,na,#VALUE!,0.0075,0.4955,na,na,na,na,
3VBST4,STD,45183,45187,45187,10.51,15.42,Petris,2023,VA,VA23,na,STD,No,control,pyroxasulfone,mid-heading,control,control,control,Control,0 DAT,0.0003,na,#VALUE!,0.0075,0.0003,na,na,na,na,
